ORIG_FID,Flood_Sum,Aspect_Mea,Dem_Mean,Dem_Std,Slope_Mean,Impervious,WaterBody_,WorldPop_M,evp2021,pre2021,prs2021,rhu2021,Light_N,HenanPr,rain0715,rain0716,rain0717,rain0718,rain0719,rain0720,rain0721,rain0722,rain0723,rain0724,rain0725,Join_Count,FloodArea,Label,newLabel
11268,23,160.1660004,85.9185028,0.359119,0.236364,2500,0,10.368,1252.670044,1389.349976,1005.960022,62.7056007,26.5072994,102.4990005,0,0,0,8.7863598,81.0712967,102.4990005,47.8736992,0,0,0,0,0,23,,
11269,16,141.2749939,84.1324997,1.7125,0.911246,2162,289,19.7098999,1253.27002,1388.469971,1005.969971,62.7229004,31.5072002,101.0070038,0,0,0,9.35812,81.8013,101.0070038,47.7952003,0,0,0,0,0,16,,
11270,79,165.3200073,83.9132004,2.0535901,1.12082,2211,289,43.0452995,1253.880005,1387.569946,1005.979981,62.7401009,31.6763992,99.5154037,0,0,0,9.9298801,82.5314026,99.5154037,47.7165985,0,0,0,0,0,79,,
11271,194,200.6049957,84.3125992,0.360666,0.232289,2112,370,35.4314003,1254.530029,1386.5,1006.030029,62.7573013,30.1681004,98.0235977,0,0,0,10.5016003,83.2613983,98.0235977,47.6380997,0,0,0,0,0,194,,
11272,89,195.5099945,83.8701019,0.389419,0.181888,2294,206,46.5672989,1255.180054,1385.439941,1006.080017,62.7747002,32.0186005,96.5317993,0,0,0,11.0733995,83.9914017,96.5317993,47.5595016,0,0,0,0,0,89,,
11273,91,188.7380066,84.0673981,0.939658,0.536693,1457,1043,27.1760998,1255.76001,1384.400024,1006.080017,62.794899,39.4110985,95.0400009,0,0,0,11.6451998,84.7214966,95.0400009,47.480999,0,0,0,0,0,91,,
11274,207,159.7740021,84.1601028,0.674787,0.410809,1751,749,28.9971008,1256.349976,1383.369995,1006.070007,62.8154984,44.0764999,93.5482025,0,0,0,12.2168999,85.4514999,93.5482025,47.402401,0,0,0,0,0,207,,
11275,540,153.0460052,91.3878021,2.0846901,0.763729,2500,0,25.8813,1246.390015,1395.26001,1005.23999,62.6102982,28.2089005,114.1309967,0,0,0,3.175,73.6477966,114.1309967,48.9698982,0,0,0,0,1,540,Y,2
11276,379,56.6865005,88.3252029,1.12428,0.387635,2500,0,25.4498997,1247.349976,1394.48999,1005.539978,62.6094017,33.5415993,112.9850006,0,0,0,3.8362999,74.5419998,112.9850006,48.8165016,0,0,0,0,0,379,,
11277,354,88.0639038,86.1465988,0.723418,0.276936,1921,0,24.9673004,1248.050049,1394.030029,1005.619995,62.6179008,39.8979988,111.8379974,0,0,0,4.4976001,75.4360962,111.8379974,48.6631012,0,0,0,0,0,354,,
11278,312,127.3239975,85.713501,0.412891,0.196192,2500,0,40.5423012,1248.75,1393.560059,1005.700012,62.6267014,39.4023018,110.6910019,0,0,0,5.1588998,76.3302002,110.6910019,48.5097008,0,0,0,0,0,312,,
11279,67,75.8998032,85.4108963,0.582388,0.224033,2500,0,48.4154015,1249.439941,1392.949951,1005.77002,62.6372986,35.0256996,109.5439987,0,0,0,5.8202,77.2242966,109.5439987,48.3563004,0,0,0,0,0,67,,
11280,66,85.7174988,84.9382019,0.532333,0.195829,2500,0,46.9202003,1250.119995,1392.349976,1005.840027,62.6481018,33.6780014,108.3980026,0,0,0,6.4815102,78.1184998,108.3980026,48.2028999,0,0,0,0,0,66,,
11281,64,92.5108032,84.9257965,0.253,0.109104,2500,0,5.4941902,1250.729981,1391.729981,1005.840027,62.6627998,32.0597992,106.9749985,0,0,0,7.0710702,78.8811035,106.9749985,48.1094017,0,0,0,0,0,64,,
11282,34,116.1600037,84.6408997,0.307071,0.169972,2500,0,6.7459302,1251.339966,1391.099976,1005.840027,62.6773987,25.8770008,105.4830017,0,0,0,7.6428299,79.6111984,105.4830017,48.030899,0,0,0,0,0,34,,
11283,298,153.7899933,100.9349976,3.55514,1.6503201,2239,169,9.7768898,1240.030029,1395.069946,1004.01001,62.6018982,28.5559998,119.9960022,0,0,0,0.0888138,68.0035019,119.9960022,50.7773018,0,0,0,0,0,298,,
11284,350,177.5579987,98.3043976,1.53087,0.996232,1936,508,39.7779007,1241,1395.229981,1004.309998,62.5942001,31.9344997,119.8840027,0,0,0,0.0610496,68.4260025,119.8840027,50.4425011,0,0,0,0,0,350,,
11285,304,161.8999939,99.544899,1.18568,0.772618,2329,0,53.8100014,1241.729981,1395.640015,1004.400024,62.5956993,32.3204994,119.7710037,0,0,0,0.0332854,68.8485031,119.7710037,50.1077995,0,0,0,0,3,304,Y,1
11286,690,154.3470001,97.5202026,0.72021,0.333047,2351,0,31.4225006,1242.459961,1396.01001,1004.5,62.5973015,28.0396996,119.6589966,0,0,0,0.0055211,69.2710037,119.6589966,49.7729988,0,0,0,0,3,690,Y,2
11287,192,209.0809937,96.1976013,0.531173,0.320378,2500,0,23.0709991,1243.25,1396.060059,1004.640015,62.5987015,24.8735008,118.7180023,0,0,0,0.529796,70.0712967,118.7180023,49.5835991,0,0,0,0,0,192,,
11288,434,133.5140076,94.6837997,0.428202,0.242929,2500,0,35.4360008,1244.02002,1396.109985,1004.77002,62.600399,27.6896,117.5709991,0,0,0,1.1911,70.9654007,117.5709991,49.4301987,0,0,0,0,0,434,,
11289,596,134.1049957,94.5277023,0.334524,0.198558,2500,0,32.3736992,1244.709961,1396.109985,1004.830017,62.6064987,32.4449005,116.4250031,0,0,0,1.8523999,71.8595963,116.4250031,49.2766991,0,0,0,0,0,596,,
11290,586,255.8170013,94.7656021,2.0310199,0.899404,2500,0,23.1086998,1245.420044,1396.050049,1004.909973,62.6119003,28.8948002,115.2779999,0,0,0,2.5137,72.7537003,115.2779999,49.1232986,0,0,0,0,0,586,,
11291,802,169.5299988,109.8710022,0.665842,0.271608,2272,0,15.7938004,1233.660034,1386.839966,1002.900024,62.6431007,5.2772899,122.163002,0,0,0,0.447401,64.2189026,122.163002,53.5519981,0,0,0,0,0,802,,
11292,430,193.8390045,108.5490036,0.275271,0.193061,2500,0,14.2698002,1234.640015,1387.969971,1003.200012,62.6290016,5.4258099,120.9929962,0,0,0,0.305801,64.9787979,120.9929962,53.1365013,0,0,0,0,0,430,,
11293,233,197.8029938,107.8570023,0.595407,0.329997,1714,1,15.5780001,1235.449951,1389.25,1003.349976,62.6218987,7.1495199,120.6699982,0,0,0,0.255399,65.468399,120.6699982,52.7857018,0,0,0,0,0,233,,
11294,314,210.3529968,106.776001,0.743547,0.429396,1416,15,18.4662991,1236.25,1390.51001,1003.479981,62.6152,9.97754,120.5579987,0,0,0,0.227635,65.8908997,120.5579987,52.450901,0,0,0,0,0,314,,
11295,273,178.098999,105.0879974,0.470117,0.262814,2172,0,16.6784992,1237.01001,1391.630005,1003.590027,62.6111984,11.0921001,120.4449997,0,0,0,0.199871,66.3134003,120.4449997,52.1161995,0,0,0,0,0,273,,
11296,572,182.9369965,106.1689987,2.49384,1.81668,2357,0,13.0885,1237.75,1392.75,1003.679993,62.6077003,13.4363003,120.3330002,0,0,0,0.172107,66.7359009,120.3330002,51.7815018,0,0,0,0,0,572,,
11297,441,242.5720062,108.6240005,3.4254601,1.57498,2035,209,13.2818003,1238.380005,1393.880005,1003.669983,62.6094017,19.4818993,120.2210007,0,0,0,0.144342,67.1584015,120.2210007,51.446701,0,0,0,0,0,441,,
11298,356,145.1410065,109.9570007,2.9604499,1.98622,1936,0,4.3613701,1239.040039,1394.920044,1003.679993,62.6104012,25.5960999,120.1080017,0,0,0,0.116578,67.5809021,120.1080017,51.1119995,0,0,0,0,0,356,,
11299,81,149.9459991,128.8379974,1.26746,0.745583,246,0,0.447692,1226.180054,1373.609985,1000.929993,62.7667999,3.2532599,131.5249939,0,0,0,1.58021,58.1395988,131.5249939,56.8759003,0,0,0,0,0,81,,
11300,173,144.9069977,124.8519974,0.997473,0.5194,437,0,2.8808601,1227.130005,1375.609985,1001.179993,62.7481995,3.3410399,130.3549957,0,0,0,1.43861,58.8995018,130.3549957,56.4603996,0,0,0,0,0,173,,
11301,252,161.7700043,121.7170029,1.03039,0.516443,178,0,15.8414001,1228.099976,1377.410034,1001.450012,62.7302017,3.54368,129.1849976,0,0,0,1.2970099,59.6595001,129.1849976,56.044899,0,0,0,0,0,252,,
11302,664,249.5140076,119.7959976,0.599438,0.264491,1004,0,18.3824005,1229.060059,1379.189941,1001.719971,62.7123985,3.8420999,128.0140076,0,0,0,1.1554,60.4193993,128.0140076,55.6293983,0,0,0,0,0,664,,
11303,169,191.0090027,117.4499969,1.12914,0.461957,450,0,14.6779003,1230.030029,1380.810059,1002,62.6959991,3.9405301,126.8440018,0,0,0,1.0138,61.1792984,126.8440018,55.2139015,0,0,0,0,0,169,,
11304,353,187.3899994,115.0820007,0.422828,0.248026,2031,0,7.6698899,1230.979981,1382.430054,1002.26001,62.6800003,4.4509802,125.6740036,0,0,0,0.872203,61.9392014,125.6740036,54.7985001,0,0,0,0,0,353,,
11305,432,209.4889984,114.2369995,0.604091,0.301653,1918,7,10.4469995,1231.810059,1384.099976,1002.419983,62.6691017,4.8053899,124.5039978,0,0,0,0.730603,62.6991005,124.5039978,54.3829994,0,0,0,0,0,432,,
11306,257,177.6419983,111.9759979,0.72498,0.305897,1492,0,15.2223997,1232.660034,1385.719971,1002.590027,62.6579018,5.14955,123.3330002,0,0,0,0.589002,63.4589996,123.3330002,53.9674988,0,0,0,0,0,257,,
11307,203,123.4020004,144.5980072,1.94749,0.876848,1239,0,3.89943,1219.300049,1353.75,999.6339722,62.9122009,6.0419698,134.4850006,0,0,0,2.2362101,59.8003998,134.4850006,61.7854996,0,0,0,0,0,203,,
11308,58,101.3759995,144.5809937,1.31081,0.578597,297,0,2.87745,1220.050049,1356.719971,999.6849976,62.895401,6.9173799,134.2039948,0,0,0,2.16084,59.4850998,134.2039948,61.1497993,0,0,0,0,0,58,,
11309,439,229.2319946,142.526001,1.76645,0.780396,704,0,0.286652,1220.829956,1359.5,999.7739868,62.8783989,5.8077002,133.9230042,0,0,0,2.08547,59.1697998,133.9230042,60.5139999,0,0,0,0,0,439,,
11310,709,126.5719986,140.8110046,1.8125401,0.993282,2097,0,0.201352,1221.619995,1362.27002,999.8690186,62.8613014,5.4457998,133.6419983,0,0,0,2.0101099,58.854599,133.6419983,59.8782997,0,0,0,0,0,709,,
11311,584,95.3298035,136.7940063,2.41696,1.07013,1156,0,0.239949,1222.469971,1364.790039,1000.02002,62.8434982,5.29743,133.3609924,0,0,0,1.9347399,58.539299,133.3609924,59.2425003,0,0,0,0,0,584,,
11312,526,125.5110016,135.0330048,1.5381,0.757424,359,0,0.893261,1223.319946,1367.290039,1000.169983,62.8255005,5.1538501,133.0800018,0,0,0,1.85937,58.2240982,133.0800018,58.6067009,0,0,0,0,0,526,,
11313,199,180.1820068,134.4900055,2.1691401,1.28675,692,0,2.5430601,1224.280029,1369.449951,1000.429993,62.8054008,4.35671,132.798996,0,0,0,1.784,57.9087982,132.798996,57.9710007,0,0,0,0,0,199,,
11314,8,214.5890045,128.8560028,4.8611798,3.07078,77,467,1.17382,1225.229981,1371.599976,1000.679993,62.7854004,3.4075501,132.5189972,0,0,0,1.70864,57.5934982,132.5189972,57.3352013,0,0,0,0,0,8,,
11315,21,303.4039917,152.5950012,0.814983,0.338068,343,0,2.1469901,1212.650024,1329.650024,998.6820068,63.0867004,2.26757,132.397995,0,0,0,1.4453,64.5580978,132.397995,66.4779968,0,0,0,0,0,21,,
11316,33,308.4240112,150.8190002,0.708097,0.292997,21,0,1.31056,1213.479981,1332.829956,998.7940063,63.0628014,2.34779,132.9499969,0,0,0,1.6380399,63.8128014,132.9499969,65.9179001,0,0,0,0,0,33,,
11317,87,250.9049988,149.8939972,0.514261,0.308942,1311,0,5.8543301,1214.23999,1336.099976,998.84198,63.0423012,2.4891801,133.503006,0,0,0,1.83078,63.0675011,133.503006,65.3579025,0,0,0,0,0,87,,
11318,90,222.2279968,148.6840057,0.960207,0.533826,863,0,2.6400199,1215.01001,1339.319946,998.9039917,63.0213013,2.3859,134.0559998,0,0,0,2.02352,62.3222008,134.0559998,64.7978973,0,0,0,0,0,90,,
11319,31,219.0310059,148.0700073,0.721976,0.321462,0,0,0,1215.979981,1342.079956,999.1450195,62.9950981,2.49348,134.6089935,0,0,0,2.21626,61.5769005,134.6089935,64.2378006,0,0,0,0,0,31,,
11320,34,234.3910065,147.5399933,0.532419,0.323971,0,0,0.170801,1216.930054,1344.849976,999.3740234,62.9692993,2.7508099,135.1620026,0,0,0,2.4089999,60.8316994,135.1620026,63.6777992,0,0,0,0,0,34,,
11321,57,138.5090027,148.052002,0.798555,0.359294,232,0,2.7910299,1217.75,1347.800049,999.4829712,62.9491005,3.2729599,135.0460052,0,0,0,2.38694,60.4309006,135.0460052,63.0570984,0,0,0,0,0,57,,
11322,29,95.8093033,146.3939972,2.4929099,1.02487,379,0,4.6360002,1218.560059,1350.76001,999.5869751,62.9291,4.21069,134.7660065,0,0,0,2.3115799,60.1156006,134.7660065,62.421299,0,0,0,0,0,29,,
11323,91,251.0350037,172.7420044,2.1085401,0.870983,457,0,8.2355804,1204.800049,1305.449951,996.7810059,63.3321991,6.2872901,129.6329956,0,0,0,4.8192401,69.2825012,129.6329956,69.963501,0,0,0,0,0,91,,
11324,120,311.5239868,170.4190063,1.68182,0.702837,694,0,8.69312,1205.819946,1308.48999,997.0499878,63.2983017,2.98961,129.6670074,0,0,0,3.47523,68.924202,129.6670074,69.7144012,0,0,0,0,0,120,,
11325,62,260.4989929,166.2680054,1.65525,0.876339,267,0,8.9076405,1206.839966,1311.51001,997.3170166,63.2653999,2.4533899,129.7019958,0,0,0,2.1312101,68.5659027,129.7019958,69.4654007,0,0,0,0,0,62,,
11326,60,276.7569885,163.2389984,1.85509,0.748276,537,0,11.1052999,1207.859985,1314.51001,997.5880127,63.232399,2.33939,129.7369995,0,0,0,0.787198,68.2076035,129.7369995,69.2164001,0,0,0,0,0,60,,
11327,24,301.302002,161.625,2.33303,0.98197,470,0,7.3741202,1208.920044,1317.390015,997.8969727,63.1991005,2.2470701,130.1860046,0,0,0,0.674341,67.5391998,130.1860046,68.7182007,0,0,0,0,0,24,,
11328,78,292.5870056,157.6410065,1.9052401,0.775403,483,0,3.1403999,1209.969971,1320.280029,998.1959839,63.1663017,2.1499701,130.7389984,0,0,0,0.867081,66.7938995,130.7389984,68.1580963,0,0,0,0,0,78,,
11329,29,284.9259949,156.4889984,1.36206,0.618774,1552,0,6.0997701,1210.890015,1323.369995,998.3829956,63.1385002,2.1743901,131.2920074,0,0,0,1.0598201,66.0485992,131.2920074,67.5980988,0,0,0,0,0,29,,
11330,111,263.2550049,154.6589966,1.62366,0.650866,553,0,3.4796,1211.810059,1326.469971,998.5650024,63.1109009,2.24998,131.8450012,0,0,0,1.25256,65.3033981,131.8450012,67.038002,0,0,0,0,0,111,,
11331,61,212.095993,160.3580017,4.3053899,2.1510201,56,0,8.2957001,1199.930054,1273.829956,997.7260132,63.5099983,3.80371,129.4279938,0,0,0,14.507,71.9552002,129.4279938,72.446701,0,0,0,0,0,61,,
11332,240,186.727005,167.7109985,2.16169,1.4671201,665,0,12.2139997,1199.300049,1280.319946,996.4719849,63.5264015,6.34623,129.4019928,0,0,0,14.0508003,71.7584991,129.4019928,71.7882004,0,0,0,0,0,240,,
11333,148,196.802002,174.5200043,2.6839099,1.29712,1388,0,14.3593998,1199.420044,1285.27002,995.9110107,63.5189018,6.7933402,129.4250031,0,0,0,12.8832998,71.4324036,129.4250031,71.4577026,0,0,0,0,0,148,,
11334,388,199.8619995,179.1829987,2.4741099,1.2703201,1417,0,8.8846502,1199.609985,1290.099976,995.4050293,63.5096016,6.3446498,129.4589996,0,0,0,11.5393,71.0740967,129.4589996,71.2087021,0,0,0,0,0,388,,
11335,194,188.25,177.2940063,2.5218799,1.14044,1651,0,8.1784,1200.5,1293.48999,995.5430298,63.4780998,7.40241,129.4940033,0,0,0,10.1953001,70.7156982,129.4940033,70.9596024,0,0,0,0,0,194,,
11336,96,203.697998,174.9530029,2.5371101,1.1089799,2056,0,11.1477003,1201.410034,1296.839966,995.7009888,63.4459991,11.5946999,129.529007,0,0,0,8.8512802,70.357399,129.529007,70.7106018,0,0,0,0,0,96,,
11337,1003,227.4380035,173.6390076,1.70683,0.898572,2500,0,12.6279001,1202.599976,1299.609985,996.1119995,63.405899,17.6882,129.5630035,0,0,0,7.5072699,69.9990997,129.5630035,70.4615021,0,0,0,0,0,1003,,
11338,1017,188.3159943,172.848999,1.2580301,0.676142,2388,0,9.5983295,1203.77002,1302.390015,996.5120239,63.3661995,14.0523005,129.5980072,0,0,0,6.16326,69.6408005,129.5980072,70.2125015,0,0,0,0,0,1017,,
11339,226,214.5279999,120.3679962,1.43987,1.13729,546,435,10.4212999,1198.420044,1235.060059,1001.840027,63.6068001,5.57793,129.6340027,0,0,0,18.156601,73.528801,129.6340027,77.714798,0,0,0,0,0,226,,
11340,625,205.8430023,124.6610031,2.7483201,1.86439,764,0,10.6343002,1199.050049,1239,1001.719971,63.5786018,6.14609,129.6080017,0,0,0,17.7003994,73.3320999,129.6080017,77.0561981,0,0,0,0,0,625,,
11341,403,180.8150024,129.5469971,3.68191,1.90943,1666,0,9.8842602,1199.439941,1243.459961,1001.380005,63.5592003,3.84638,129.5820007,0,0,0,17.2441998,73.1353989,129.5820007,76.3976974,0,0,0,0,0,403,,
11342,241,203.477005,131.970993,3.70295,1.88688,12,0,8.0640097,1199.810059,1247.930054,1001.030029,63.5402985,2.4094601,129.5559998,0,0,0,16.7880001,72.9386978,129.5559998,75.7391968,0,0,0,0,0,241,,
11343,718,201.6809998,135.7180023,2.9196701,1.89091,11,0,6.3300099,1200.060059,1252.670044,1000.570007,63.5262985,2.09777,129.5310059,0,0,0,16.3318005,72.7419968,129.5310059,75.0807037,0,0,0,0,0,718,,
11344,197,190.1920013,141.9960022,3.7957699,2.33481,1136,0,6.9223199,1200.300049,1257.420044,1000.099976,63.5125008,2.0796199,129.5050049,0,0,0,15.8755999,72.5453033,129.5050049,74.4222031,0,0,0,0,0,197,,
11345,130,194.5330048,147.0240021,3.7988501,2.4285901,33,0,6.8000598,1200.5,1262.23999,999.6019897,63.5009003,2.2147999,129.4790039,0,0,0,15.4194002,72.3486023,129.4790039,73.7637024,0,0,0,0,0,130,,
11346,176,212.9100037,154.0070038,5.2737498,2.5752201,1067,0,6.7301502,1200.630005,1267.209961,999.0380249,63.4916,2.50211,129.4530029,0,0,0,14.9631996,72.1519012,129.4530029,73.1052017,0,0,0,0,0,176,,
11347,553,169.5859985,108.8830032,4.80369,2.5895901,2296,204,12.2329998,1192.75,1205.209961,1002.309998,63.8665009,17.3405991,129.7539978,0,0,0,18.5876999,70.8874969,129.7539978,80.1500015,0,0,0,0,0,553,,
11348,994,215.4230042,115.5220032,0.988007,0.425081,2500,0,25.2910995,1193.459961,1208.849976,1002.23999,63.8321991,28.7154999,129.7400055,0,0,0,18.5785007,71.2762985,129.7400055,79.8850021,0,0,0,0,0,994,,
11349,298,178.9859924,118.0540009,1.17028,0.793004,2500,0,22.0667,1194.25,1212.380005,1002.26001,63.7961006,43.1999016,129.727005,0,0,0,18.5694008,71.6651001,129.727005,79.6200027,0,0,0,0,0,298,,
11350,996,204.1840057,117.4089966,1.53768,0.964252,2413,0,14.6382999,1195.030029,1215.939941,1002.26001,63.7605019,30.7866001,129.7129974,0,0,0,18.5603008,72.0539017,129.7129974,79.3550034,0,0,0,0,0,996,,
11351,456,233.496994,115.9759979,2.6412301,1.0649199,2365,107,12.8305998,1195.680054,1219.790039,1002.150024,63.7299004,17.4813995,129.6990051,0,0,0,18.5512009,72.4427032,129.6990051,79.0899963,0,0,0,0,0,456,,
11352,495,243.9259949,116.8270035,2.91662,1.09189,2483,15,12.0457001,1196.339966,1223.640015,1002.039978,63.6991005,14.5346003,129.6849976,0,0,0,18.5421009,72.8314972,129.6849976,78.8249969,0,0,0,0,0,495,,
11353,581,261.446991,117.2210007,1.86577,0.879851,1626,0,14.8600998,1197.050049,1227.390015,1001.98999,63.6674004,8.5108604,129.6710052,0,0,0,18.5330009,73.2201996,129.6710052,78.5599976,0,0,0,0,0,581,,
11354,442,238.9889984,118.0530014,2.1502299,1.1004601,491,0,10.8183002,1197.76001,1231.160034,1001.940002,63.6357994,4.0710802,129.6569977,0,0,0,18.5238991,73.6090012,129.6569977,78.2949982,0,0,0,0,0,442,,
11355,254,151.3699951,105.185997,2.0323801,1.35699,2500,0,22.1530991,1187.390015,1176.699951,1003.159973,64.1488037,11.6759005,128.8419952,0,0,0,18.5030003,66.9917984,128.8419952,79.7972031,0,0,0,0,0,254,,
11356,54,183.970993,106.5419998,1.30951,0.806547,2500,0,22.9137993,1188.25,1179.680054,1003.229981,64.1047974,16.1494007,129.0249939,0,0,0,18.5242004,67.5317001,129.0249939,80.0078964,0,0,0,0,0,54,,
11357,32,168.6660004,109.5,0.503171,0.366454,2500,0,27.5793991,1188.609985,1183.780029,1002.830017,64.0784988,20.2975998,129.2079926,0,0,0,18.5454006,68.0716019,129.2079926,80.2184982,0,0,0,0,0,32,,
11358,190,158.5010071,111.064003,1.82099,1.08966,2500,0,33.1916008,1188.98999,1187.829956,1002.460022,64.0513992,23.4372997,129.3910065,0,0,0,18.5666008,68.6113968,129.3910065,80.4291992,0,0,0,0,0,190,,
11359,317,124.0899963,110.4869995,2.6198201,1.2096601,2500,0,33.7370987,1189.709961,1191.310059,1002.400024,64.0145035,26.0379009,129.5740051,0,0,0,18.5877991,69.1512985,129.5740051,80.639801,0,0,0,0,0,317,,
11360,208,178.4409943,113.5149994,2.2604699,1.14829,2500,0,30.2443008,1190.439941,1194.77002,1002.349976,63.9775009,23.4755993,129.7570038,0,0,0,18.6089993,69.6911011,129.7570038,80.8504028,0,0,0,0,0,208,,
11361,137,211.6999969,111.8410034,4.0233102,2.3227701,2276,26,12.9322996,1191.25,1198.150024,1002.359985,63.9389,17.8593006,129.7819977,0,0,0,18.6058998,70.1100006,129.7819977,80.6800003,0,0,0,0,5,137,Y,1
11362,209,161.0800018,108.012001,5.7874098,2.8882699,1687,546,9.7644997,1192.050049,1201.550049,1002.380005,63.9006996,14.9827003,129.7680054,0,0,0,18.5967999,70.498703,129.7680054,80.4150009,0,0,0,0,0,209,,
11363,449,94.066597,105.8399963,2.39113,0.858125,625,0,6.87672,1180.51001,1154.609985,1002.73999,64.5180969,1.55049,126.0199966,0,0,0,17.9983006,64.9329987,126.0199966,78.2778015,0,0,0,0,0,449,,
11364,560,194.4880066,104.6340027,1.62159,1.17441,26,0,7.8139701,1181.390015,1157.140015,1002.799988,64.4694977,3.32131,126.6269989,0,0,0,18.1242008,64.7664032,126.6269989,78.4366989,0,0,0,0,0,560,,
11365,73,198.0919952,107.6640015,1.1444,0.50833,1254,0,9.2286701,1182.180054,1159.930054,1002.789978,64.4244995,8.4686604,127.2350006,0,0,0,18.2502003,64.5997009,127.2350006,78.5954971,0,0,0,0,0,73,,
11366,35,115.5540009,108.560997,2.62391,0.89713,346,29,9.7393198,1182.969971,1162.729981,1002.780029,64.3795013,10.5046997,127.8420029,0,0,0,18.3761997,64.4330978,127.8420029,78.7544022,0,0,0,0,0,35,,
11367,200,101.7969971,102.9580002,8.0058298,2.6161301,363,682,6.9114199,1183.790039,1165.560059,1002.799988,64.3345032,10.8122997,128.1100006,0,0,0,18.4181995,64.8323975,128.1100006,78.9546967,0,0,0,0,0,200,,
11368,840,115.9059982,101.7470016,3.7565501,1.77597,539,48,10.9222002,1184.619995,1168.380005,1002.820007,64.2891998,6.4758601,128.2929993,0,0,0,18.4393997,65.3722992,128.2929993,79.1652985,0,0,0,0,0,840,,
11369,39,163.1889954,106.177002,3.2910399,2.23579,2199,220,10.2581997,1185.550049,1171.089966,1002.940002,64.2416992,3.8115399,128.4759979,0,0,0,18.4605999,65.9121017,128.4759979,79.3759995,0,0,0,0,0,39,,
11370,1003,184.0559998,99.1278992,4.5739102,2.9832399,1664,802,10.4312,1186.479981,1173.819946,1003.059998,64.1942978,6.4605999,128.6589966,0,0,0,18.4818001,66.4520035,128.6589966,79.5866013,0,0,0,0,0,1003,,
11371,84,116.3330002,114.3040009,0.806349,0.342232,528,0,10.3085003,1175.780029,1143.189941,1002.130005,64.7762985,1.58763,122.9820023,0,0,0,17.3684006,65.7662964,122.9820023,77.4835968,0,0,0,0,0,#N/A,,
11372,2071,101.1880035,112.4449997,0.71884,0.295765,675,0,6.4316001,1176.719971,1145.410034,1002.23999,64.7242966,1.86796,123.5899963,0,0,0,17.4943008,65.5997009,123.5899963,77.6424026,0,0,0,0,0,2071,,
11373,1485,147.1230011,110.8089981,0.871895,0.412387,386,0,7.44203,1177.660034,1147.630005,1002.359985,64.6722031,2.0436201,124.1969986,0,0,0,17.6203003,65.4329987,124.1969986,77.8013,0,0,0,0,0,1485,,
11374,297,223.2160034,107.0449982,1.6850801,0.751531,449,0,7.5375199,1178.650024,1149.849976,1002.52002,64.6194,1.58472,124.8050003,0,0,0,17.7462997,65.2662964,124.8050003,77.9600983,0,0,0,0,0,297,,
11375,408,167.8090057,106.5370026,1.68111,0.993456,144,0,7.0679898,1179.630005,1152.089966,1002.669983,64.5669022,1.4137,125.4120026,0,0,0,17.8722992,65.0997009,125.4120026,78.1190033,0,0,0,0,0,408,,
11376,483,177.6049957,85.046402,0.494391,0.21041,982,0,3.5499401,1263.339966,1362.439941,1005.98999,63.209301,8.3491297,93.4097977,0,0,0,13.3354998,79.3839035,93.4097977,42.0297012,0,0,0,0,0,483,,
11377,15,192.9429932,86.3266983,0.913549,0.474369,1592,0,21.6812992,1263.829956,1361.359985,1005.929993,63.2392998,6.4891,93.8292007,0,0,0,13.3955002,78.9776993,93.8292007,41.6609993,0,0,0,0,0,15,,
11378,100,114.4339981,86.7602005,0.318466,0.188304,502,0,7.6219501,1264.319946,1360.280029,1005.869995,63.2691002,5.2772598,94.2485962,0,0,0,13.4554996,78.5716019,94.2485962,41.2924004,0,0,0,0,0,100,,
11379,224,135.6670074,87.3460999,0.973493,0.494671,133,0,0.725527,1264.869995,1359.089966,1005.859985,63.297699,5.56179,94.6679001,0,0,0,13.5155001,78.1653976,94.6679001,40.9236984,0,0,0,0,0,224,,
11380,304,188.9210052,90.8720016,2.2246799,1.67629,1050,0,0,1265.400024,1357.910034,1005.849976,63.3264999,6.7006202,95.0873032,0,0,0,13.5754995,77.759201,95.0873032,40.5550995,0,0,0,0,0,304,,
11381,11,83.1274033,87.3983002,3.9556601,1.62243,203,2296,0,1265.849976,1356.910034,1005.75,63.3586006,5.2987399,95.5066986,0,0,0,13.6353998,77.3531036,95.5066986,40.1864014,0,0,0,0,0,11,,
11382,17,94.4464035,84.3626022,2.0378799,0.749522,0,713,0,1266.310059,1355.900024,1005.669983,63.3904991,3.0085001,95.9261017,0,0,0,13.6954002,76.9468994,95.9261017,39.8177986,0,0,0,0,0,17,,
11383,2386,72.2096024,86.9832993,1.77839,0.594461,0,69,0,1266.839966,1354.729981,1005.659973,63.4199982,2.5589499,96.1404037,0,0,0,13.7330999,77.0836029,96.1404037,39.8021011,0,0,0,0,0,#N/A,,
11384,1137,173.9459991,85.1445999,0.614139,0.561369,1957,464,15.6372995,1258.73999,1372.050049,1005.929993,63.0042992,13.8394003,92.2286987,0,0,0,13.1658001,82.9577026,92.2286987,45.2271004,0,0,0,0,0,1137,,
11385,413,166.8569946,84.5746994,0.817487,0.752181,1256,0,9.8714705,1259.339966,1370.839966,1005.950012,63.0279999,8.2969904,92.1303024,0,0,0,13.1519003,82.4741974,92.1303024,44.7993011,0,0,0,0,0,413,,
